time,vehicle_id,vehicle_x,vehicle_y,speed,base_station,distance_to_bs,in_coverage,latency,handover
55,def.0,617.2106666666673,0.0,13.9,BS1,117.2106666666673,True,1.4172106666666673,False
55,def.1,561.6106666666673,0.0,13.266333333333442,BS1,61.61066666666727,True,1.3616106666666674,False
55,def.2,513.3453333333334,0.0,10.06633333333344,BS1,13.345333333333429,True,1.3133453333333334,False
55,def.3,472.9999999999997,-1.65,13.9,BS1,27.050369683241215,True,1.3270503696832412,False
55,def.4,417.3999999999998,-1.65,13.9,BS1,82.61647838052667,True,1.3826164783805268,False
55,def.5,361.7999999999999,-1.65,13.9,BS1,138.20984950429556,True,1.4382098495042956,False
55,def.6,306.2,-1.65,13.9,BS1,193.80702386652555,True,1.4938070238665255,False
55,def.7,250.60000000000008,-1.65,13.9,BS1,249.40545803971483,True,1.549405458039715,False
55,def.8,195.00000000000003,-1.65,13.9,BS1,305.00446308209985,True,1.6050044630820999,False
55,def.9,139.4,-1.65,13.9,BS1,360.6037749386437,True,1.6606037749386438,False
56,def.0,631.1106666666673,0.0,13.9,BS1,131.11066666666727,True,1.4311106666666673,False
56,def.1,575.5106666666672,0.0,13.9,BS1,75.51066666666725,True,1.3755106666666674,False
56,def.2,524.2116666666669,0.0,10.86633333333344,BS1,24.21166666666693,True,1.324211666666667,False
56,def.3,485.9663333333331,-1.65,12.966333333333427,BS1,14.130332625636134,True,1.3141303326256362,False
56,def.4,431.2999999999998,-1.65,13.9,BS1,68.71981155387455,True,1.3687198115538746,False
56,def.5,375.6999999999999,-1.65,13.9,BS1,124.31095084504837,True,1.4243109508450484,False
56,def.6,320.09999999999997,-1.65,13.9,BS1,179.90756654460094,True,1.4799075665446009,False
56,def.7,264.50000000000006,-1.65,13.9,BS1,235.50578018384172,True,1.5355057801838417,False
56,def.8,208.90000000000003,-1.65,13.9,BS1,291.10467619054145,True,1.5911046761905414,False
56,def.9,153.3,-1.65,13.9,BS1,346.7039262829309,True,1.646703926282931,False
57,def.0,645.0106666666672,0.0,13.9,BS1,145.01066666666725,True,1.4450106666666673,False
57,def.1,589.4106666666672,0.0,13.9,BS1,89.41066666666723,True,1.3894106666666672,False
57,def.2,535.8780000000004,0.0,11.66633333333344,BS1,35.878000000000384,True,1.3358780000000006,False
57,def.3,494.4326666666666,-1.65,8.466333333333438,BS1,5.806694450756409,True,1.3058066944507565,False
57,def.4,445.19999999999976,-1.65,13.9,BS1,54.824834701073435,True,1.3548248347010734,False
57,def.5,389.59999999999985,-1.65,13.9,BS1,110.41232947456562,True,1.4104123294745656,False
57,def.6,333.99999999999994,-1.65,13.9,BS1,166.00820009866987,True,1.46600820009867,False
57,def.7,278.40000000000003,-1.65,13.9,BS1,221.6061427397715,True,1.5216061427397716,False
57,def.8,222.80000000000004,-1.65,13.9,BS1,277.20491067078876,True,1.5772049106707888,False
57,def.9,167.20000000000002,-1.65,13.9,BS1,332.80409026933546,True,1.6328040902693355,False
58,def.0,658.9106666666672,0.0,13.9,BS1,158.91066666666723,True,1.4589106666666671,False
58,def.1,603.3106666666672,0.0,13.9,BS1,103.3106666666672,True,1.4033106666666673,False
58,def.2,548.3443333333338,0.0,12.466333333333441,BS1,48.34433333333379,True,1.3483443333333338,False
58,def.3,503.279,0.0,9.266333333333439,BS1,3.2789999999999964,True,1.303279,False
58,def.4,459.09999999999974,-1.65,13.9,BS1,40.93326886531323,True,1.3409332688653133,False
58,def.5,403.49999999999983,-1.65,13.9,BS1,96.51410518675513,True,1.3965141051867551,False
58,def.6,347.8999999999999,-1.65,13.9,BS1,152.10894944085317,True,1.4521089494408532,False
58,def.7,292.3,-1.65,13.9,BS1,207.70655382052826,True,1.5077065538205283,False
58,def.8,236.70000000000005,-1.65,13.9,BS1,263.30516990746685,True,1.563305169907467,False
58,def.9,181.10000000000002,-1.65,13.9,BS1,318.9042685509242,True,1.6189042685509243,False
59,def.0,672.8106666666672,0.0,13.9,BS1,172.8106666666672,True,1.4728106666666672,False
59,def.1,617.2106666666673,0.0,13.9,BS1,117.2106666666673,True,1.4172106666666673,False
59,def.2,561.6106666666673,0.0,13.266333333333442,BS1,61.61066666666727,True,1.3616106666666674,False
59,def.3,513.3453333333334,0.0,10.06633333333344,BS1,13.345333333333429,True,1.3133453333333334,False
59,def.4,472.9999999999997,-1.65,13.9,BS1,27.050369683241215,True,1.3270503696832412,False
59,def.5,417.3999999999998,-1.65,13.9,BS1,82.61647838052667,True,1.3826164783805268,False
59,def.6,361.7999999999999,-1.65,13.9,BS1,138.20984950429556,True,1.4382098495042956,False
59,def.7,306.2,-1.65,13.9,BS1,193.80702386652555,True,1.4938070238665255,False
59,def.8,250.60000000000008,-1.65,13.9,BS1,249.40545803971483,True,1.549405458039715,False
59,def.9,195.00000000000003,-1.65,13.9,BS1,305.00446308209985,True,1.6050044630820999,False
