time,vehicle_id,vehicle_x,vehicle_y,speed,base_station,distance_to_bs,in_coverage,latency,energy,scenario_id,data_size
90,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,2.167501402831984,0.4335002805663968,3,1800
90,5,2431.3616984748296,7516.314674933763,4.126713225698694,BS47,184.32586263004183,True,1.9402784919976883,0.3880556983995377,2,1500
90,6,2321.303227119572,3739.445456204266,5.043897352344357,BS15,229.60399684722452,True,1.7701822126005982,0.3540364425201197,1,1200
90,7,815.3232217336637,6210.94798543689,3.6955485888523985,BS55,125.06907567744133,True,1.6053532076122672,0.32107064152245346,1,1200
90,8,3030.731830861702,1519.3843675082157,1.5426099300617353,BS53,219.65095900945548,True,2.003858895445752,0.4007717790891504,2,1500
90,9,1800.2174942528736,5575.137701149425,0.0,BS22,507.41610561459373,True,3.072057008687791,0.6144114017375583,6,2500
100,0,1567.9040039816298,2345.781893947574,12.925129168555449,BS16,28.82424715335497,True,2.5719861758040086,0.5143972351608017,6,2500
100,1,650.4907478516211,5349.3357885925425,5.8858699768201115,BS27,185.51571612891038,True,2.9834271506388244,0.5966854301277649,7,2800
100,10,2172.9054947526233,5111.39203898051,0.0,BS56,59.87934318566574,True,3.0509573134091155,0.6101914626818231,8,3000
100,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,1.6189774562913914,0.32379549125827833,0,1000
100,3,2877.5411510663853,4858.254825368342,7.281560454305477,BS5,180.8820217670157,True,1.7140530586696732,0.3428106117339347,1,1200
100,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,3.102856604992229,0.6205713209984458,8,3000
100,5,2434.8064121221614,7516.399842825386,3.4460239225874094,BS47,184.45555765929305,True,2.4606107750188806,0.49212215500377615,5,2200
100,6,2322.63577137913,3745.8276418684636,6.518946785572917,BS15,224.01631130219576,True,2.7448320867366625,0.5489664173473325,6,2500
100,7,809.2692193670072,6211.924896270756,6.14627021921333,BS55,119.18955282715625,True,1.5195711455792642,0.30391422911585286,0,1000
100,8,3029.349361554543,1516.7837847536218,2.9450629329076037,BS53,222.59203296162704,True,2.4247808428486386,0.48495616856972773,4,2000
100,9,1798.739263268328,5575.694519240558,1.5796687150606885,BS22,506.7011460035705,True,2.2624693134640026,0.45249386269280056,2,1500
110,0,1552.718302334366,2347.8036273536554,15.321908257184859,BS16,43.18776722877186,True,1.5952396242124485,0.3190479248424897,1,1200
110,1,656.2111523134408,5349.836087644948,5.74227413235946,BS27,190.46290984570263,True,2.3796298446629494,0.47592596893258987,4,2000
110,10,2172.4184975356493,5109.5663305577855,1.8894453343003987,BS56,61.70512361602386,True,3.027602144759841,0.6055204289519682,8,3000
110,11,2130.8334285714286,4111.241142857143,0.0,BS15,193.43954688422818,True,1.935830932143343,0.3871661864286686,2,1500
110,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,2.004887018277702,0.40097740365554047,2,1500
110,3,2869.017394014338,4862.3376452396105,9.82223509673237,BS5,175.89255170633373,True,3.172741901145904,0.6345483802291808,8,3000
110,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,3.460184430733535,0.692036886146707,9,3500
110,5,2439.12512270006,7516.506619617917,4.320353297783658,BS47,184.70886716055125,True,1.5008956396926407,0.3001791279385282,0,1000
110,6,2323.9407242566303,3752.0776793343875,6.3839668401940735,BS15,218.59436515795562,True,2.571466552940274,0.5142933105880548,5,2200
110,7,801.4255096478068,6213.2455518387915,7.979210474644788,BS55,111.62092385619503,True,2.2405661548900007,0.44811323097800015,4,2000
110,8,3027.008269599054,1512.3799232466524,4.987208833452314,BS53,227.57273067631442,True,2.2603736905967184,0.45207473811934373,3,1800
110,9,1795.0371714115,5577.089018302252,3.9561332076322286,BS22,504.92783948552835,True,1.9784931846923162,0.39569863693846324,1,1200
120,0,1535.890358585297,2350.229181575001,17.007855439610157,BS16,59.72470322966973,True,2.886327028571679,0.5772654057143358,7,2800
120,1,664.4312607695298,5350.5513630877,8.250992542563624,BS27,197.64520174843932,True,3.179228644679138,0.6358457289358276,8,3000
120,10,2171.4537223618113,5105.949475882816,3.7431219056714324,BS56,65.33282915692985,True,1.8363079114316665,0.3672615822863333,2,1500
120,11,2133.0325863931257,4110.770701067154,2.248031110316515,BS15,191.74541467213078,True,3.1132581105695434,0.6226516221139087,8,3000
120,12,804.3560332541567,6538.759026128266,0.0,BS41,276.04458105528016,True,3.2682878851638058,0.6536575770327612,8,3000
120,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,2.847385405866485,0.569477081173297,6,2500
120,3,2861.7320270125447,4871.678748999513,11.853443042184574,BS5,175.44131356442776,True,3.1559678332280083,0.6311935666456017,8,3000
120,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,2.13906372231498,0.427812744462996,3,1800
120,5,2442.5889042574663,7516.592258948929,3.4650990855755657,BS47,184.98470221477984,True,2.789499637880869,0.5578999275761739,6,2500
120,6,2324.562051204628,3755.0791082893656,3.0670796110252825,BS15,216.00740165062868,True,2.5248174100420786,0.5049634820084158,5,2200
120,7,791.7952793800927,6214.8878710592635,9.768561814958229,BS55,102.41224654411225,True,3.0525608606832253,0.6105121721366451,8,3000
120,8,3023.9326304812,1506.5942945836305,6.552008579205721,BS53,234.11662247442894,True,2.2015863561775846,0.44031727123551695,3,1800
120,9,1789.8266485268664,5579.051711167411,5.5680743239820005,BS22,502.4741591557485,True,2.7695775851564544,0.5539155170312909,5,2200
130,0,1516.855244987742,2353.8969643913,19.38321335558345,BS16,78.94224730479189,True,3.006953720564449,0.6013907441128898,8,3000
130,1,674.2174825694426,5351.4029143985135,9.82298999122592,BS27,206.30017326862665,True,2.1520192571671357,0.4304038514334272,3,1800
130,10,2170.1098916818023,5100.91157647458,5.213776424038224,BS56,70.40601689699727,True,1.398300195278113,0.2796600390556226,0,1000
130,11,2136.5787959741797,4110.0118651943185,3.6247848848812287,BS15,189.03776125771748,True,1.580001301283092,0.3160002602566184,0,1000
130,12,804.6486008673326,6537.389277757488,1.399670058488846,BS41,277.4262823377463,True,1.793841894318605,0.35876837886372104,1,1200
130,13,3173.2215102639298,1659.9897360703812,0.0,BS53,55.812850507949214,True,2.2327106283375775,0.4465421256675155,4,2000
130,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,2.244872508405215,0.44897450168104297,3,1800
130,3,2854.3153396522503,4882.996063849831,13.604095873069365,BS5,177.0088519376373,True,3.539630016909727,0.7079260033819454,9,3500
130,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,2.146230767462143,0.42924615349242856,3,1800
130,5,2446.619856820288,7516.691921146184,4.032485827395357,BS47,185.38673500622852,True,2.7094277264424163,0.5418855452884833,6,2500
130,6,2324.715849451126,3755.833452069809,0.7714324744985432,BS15,215.3583500034958,True,1.7462566249549618,0.3492513249909924,1,1200
130,7,780.221088136616,6216.861709296995,11.740446435543708,BS55,91.4986806466778,True,2.39885654294867,0.479771308589734,5,2200
130,8,3020.0472864758276,1499.2855184945593,8.276916205347517,BS53,242.38393696608117,True,3.078767611803041,0.6157535223606083,7,2800
130,9,1782.5112589171756,5581.807262445217,7.817379168560729,BS22,499.1137491825363,True,1.8714502039118666,0.3742900407823733,0,1000
140,0,1495.9637434244974,2357.9032562758907,21.273406748874425,BS16,100.10312793465603,True,1.5711643953423573,0.31423287906847147,1,1200
140,1,686.5121145440485,5352.472735846259,12.34082461051891,BS27,217.314427233289,True,2.562373678319459,0.5124747356638918,5,2200
140,10,2168.1261588634234,5093.474741953328,7.696460241544992,BS56,77.92893536764797,True,1.5677945687596764,0.3135589137519353,1,1200
140,11,2141.5338606219307,4108.955015741477,5.066473554586993,BS15,185.30984991904174,True,2.183938425310076,0.4367876850620152,3,1800
140,12,805.2471116465082,6533.9988107101035,3.444353227247484,BS41,280.80141381372897,True,2.027989577797169,0.4055979155594338,2,1500
140,13,3172.9036120448686,1658.292590199698,1.7275425131432711,BS53,57.104843410593986,True,2.2133676502506905,0.4426735300501381,4,2000
140,14,2180.927858197932,5812.826056129985,0.0,BS22,511.77173566042114,True,2.0210848101657666,0.4042169620331533,1,1200
140,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,3.1607399880858993,0.6321479976171799,8,3000
140,3,2849.52155135009,4893.566578593457,11.60771618627115,BS5,180.87161541093425,True,3.1694743739189293,0.6338948747837859,8,3000
140,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,1.6804055233338802,0.33608110466677604,1,1200
140,5,2451.1226891153256,7516.85439517517,4.507928171718158,BS47,185.98906106054383,True,2.147620172120935,0.4295240344241871,3,1800
140,6,2324.7520045701117,3756.010784320072,0.18134948570596113,BS15,215.20588561932468,True,3.0083417274164286,0.6016683454832857,7,2800
140,7,767.2074271728836,6220.037141903603,13.46495669693686,BS55,79.79468658610466,True,2.675038973137159,0.5350077946274319,6,2500
140,8,3015.3448483216066,1490.439694934437,10.01756511379499,BS53,252.39075881310364,True,2.0002880707107953,0.40005761414215907,2,1500
140,9,1773.1261655227988,5585.342427005824,10.029108155635186,BS22,494.950008129106,True,3.026470313946321,0.6052940627892642,6,2500
150,0,1473.7257870401627,2362.174773245139,22.642698623926194,BS16,122.67195901276406,True,2.896196881907456,0.5792393763814913,7,2800
150,1,699.4554062187539,5353.599000631299,12.99192141499211,BS27,229.05601907354514,True,3.2002431502686197,0.640048630053724,8,3000
150,10,2165.652211021219,5084.2001357431445,9.598389980127104,BS56,87.3533748847065,True,2.8478330574121133,0.5695666114824227,7,2800
150,11,2148.1258788846885,4107.549025832287,6.740232181386093,BS15,180.45154105964363,True,2.307221630901061,0.4614443261802122,4,2000
150,12,803.2724941923651,6529.53364443322,5.488274144813679,BS41,284.2637236374102,True,1.6471817527190358,0.32943635054380715,0,1000
150,13,3172.30888447721,1655.1175505954648,3.231905985204503,BS53,59.58108598223613,True,2.9756768431298872,0.5951353686259775,8,3000
150,14,2179.7114823719144,5810.928243481728,2.2540687067899854,BS22,511.72711408760813,True,2.7824436413783564,0.5564887282756713,5,2200
150,15,1066.6821353065538,7618.76399577167,0.0,BS40,208.27385149436665,True,3.56095270320526,0.712190540641052,9,3500
150,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,3.166692388059688,0.6333384776119376,8,3000
150,3,2847.7429550256616,4901.609642132973,8.237808169455835,BS5,185.49932692179615,True,3.0985104734458546,0.6197020946891709,8,3000
150,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,1.8346209583034467,0.36692419166068935,2,1500
150,5,2455.593802585176,7517.6828142817985,4.550231531412937,BS47,187.35400364829232,True,1.7198752590087012,0.34397505180174026,1,1200
150,6,2324.7661975226274,3756.080397372887,0.07119004753876634,BS15,215.1460467065348,True,2.2005236018383627,0.44010472036767256,3,1800
150,7,757.6041430409281,6227.594443855988,12.255167706174738,BS55,73.63314516021704,True,3.4032546799390793,0.6806509359878159,9,3500
150,8,3009.562449080603,1479.56234115272,12.318197286385113,BS53,264.6969109946343,True,3.5786710772235404,0.7157342154447082,9,3500
150,9,1762.4136701439863,5589.3775955893925,11.447597829471327,BS22,490.40485020465593,True,1.997327341738243,0.3994654683476486,1,1200
160,0,1451.8429495390915,2366.378078175936,22.28111639440693,BS16,144.9034317364147,True,3.5064261241208237,0.7012852248241648,9,3500
160,1,711.3823048246121,5354.636823638932,11.971709616550513,BS27,239.98971593907336,True,2.598460341712716,0.5196920683425432,5,2200
160,10,2162.5098659057476,5072.419768742147,12.191628843545914,BS56,99.37221758331901,True,2.1113448150603014,0.4222689630120603,3,1800
160,11,2157.2029014476175,4105.61301752341,9.281108933733778,BS15,173.96724804960132,True,2.462835843311186,0.4925671686622372,5,2200
160,12,798.4779218119284,6526.655929964028,5.8002695210643855,BS41,285.3207148378848,True,2.8084085430506303,0.5616817086101261,6,2500
160,13,3171.237463291493,1649.3966247476274,5.822080438048579,BS53,64.21233743998295,True,2.2199347946970285,0.4439869589394057,4,2000
160,14,2177.455334589919,5807.408158894856,4.180872395285405,BS22,511.67063214463144,True,1.977602177833056,0.3955204355666112,1,1200
160,15,1066.9717468197011,7617.491084216265,1.304630911606364,BS40,206.97403258633142,True,3.6118194766717755,0.7223638953343552,9,3500
160,16,2585.7549111309136,6019.792299366326,0.0,BS54,405.1428437588333,True,1.8774689158687965,0.3754937831737593,1,1200
160,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,2.241537584670616,0.44830751693412324,3,1800
160,3,2845.207187766575,4911.672497867403,10.392981190521837,BS5,191.4322085489246,True,1.9897581463482954,0.3979516292696591,2,1500
160,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,1.6756958492815217,0.3351391698563044,1,1200
160,5,2458.8634985452977,7518.357123223091,3.337829259398058,BS47,188.48312197319348,True,2.481981861094859,0.49639637221897187,5,2200
160,6,2324.770175448253,3756.0999081509567,0.01995276980586895,BS15,215.1292765959312,True,3.043503772059912,0.6087007544119825,7,2800
160,7,748.4694091486035,6234.851305624106,11.667661238418855,BS55,69.31885930449585,True,2.2404866358770907,0.44809732717541817,4,2000
160,8,3003.6659254176907,1468.4703062913172,12.561315598640725,BS53,277.2471011048806,True,3.188029411820096,0.6376058823640193,8,3000
160,9,1753.0475610616948,5592.905609164445,10.00882112052944,BS22,486.6168424601619,True,3.4215547176801593,0.684310943536032,8,3000
170,0,1428.7969025714413,2370.8048150124987,23.465496871328728,BS16,168.33134172622692,True,1.727224342118937,0.3454448684237874,1,1200
170,1,723.0766600282608,5355.6544118058855,11.738292516556838,BS27,250.80232064203616,True,1.9822489127907488,0.3964497825581498,2,1500
170,10,2158.7201410498983,5058.2124337760115,14.703324162005446,BS56,113.91620029664001,True,1.65315786869474,0.330631573738948,1,1200
170,11,2168.0726748433963,4103.294639281653,11.114167698915118,BS15,166.55099230036097,True,1.8987858135318425,0.3797571627063685,2,1500
170,12,797.237725981163,6520.014070939518,6.8129449117252525,BS41,291.18587943829004,True,3.622248844918984,0.7244497689837969,9,3500
170,13,3169.8660810417146,1642.0718690136953,7.4515892570838345,BS53,70.40027261078914,True,2.3607600038435343,0.4721520007687069,5,2200
170,14,2173.879082107502,5801.828421901305,6.627161306375637,BS22,511.65109536993765,True,2.6671920011797363,0.5334384002359472,4,2000
170,15,1067.4406108197745,7615.430315301658,2.112120686043986,BS40,204.86985384096914,True,2.400403502948902,0.4800807005897804,4,2000
170,16,2584.5810087417376,6021.621184284605,2.173034144914709,BS54,403.7523545096712,True,1.7179822012809443,0.34359644025618885,0,1000
170,17,3051.6274271012007,6246.811440823328,0.0,BS54,379.8127964962222,True,2.967747605433444,0.5935495210866888,6,2500
170,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,1.5513036841745178,0.31026073683490357,0,1000
170,3,2847.7187669006544,4924.281670891361,12.915338241573059,BS5,202.83017191817126,True,1.971541509648309,0.3943083019296618,2,1500
170,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,2.2439270226604564,0.4487854045320913,4,2000
170,5,2462.685746197051,7519.145384822593,3.9018949175361914,BS47,189.86897068208663,True,2.990037012794726,0.5980074025589451,7,2800
170,6,2324.7703938044424,3756.1009791360752,0.0010952469176196264,BS15,215.12835606697107,True,2.7762190425444455,0.5552438085088891,6,2500
170,7,738.6831751409226,6242.078967990822,12.249844615421221,BS55,66.29889873013158,True,1.5438232847375084,0.3087646569475017,1,1200
170,8,2997.6872477701,1457.2237303962218,12.736327552841178,BS53,289.97318670759455,True,2.054532215628147,0.4109064431256294,2,1500
170,9,1747.2640569036255,5595.084131857462,6.180374161710039,BS22,484.3662680671917,True,2.807617224716171,0.5615234449432343,5,2200
180,0,1406.185237523056,2375.1545048521352,23.023979183669947,BS16,191.3285676389163,True,1.9393072389269932,0.38786144778539866,2,1500
180,1,735.2577784487731,5356.714355834361,12.226884570273839,BS27,262.14969564828914,True,1.5979755306413024,0.3195951061282605,0,1000
180,10,2155.4786064394957,5046.060214349519,12.576462928580819,BS56,126.38577504242504,True,1.5212782386950725,0.30425564773901453,0,1000
180,11,2180.5402880617235,4100.635463035786,12.747933104797267,BS15,158.57753579570925,True,2.171784204626767,0.43435684092535337,3,1800
180,12,797.4525099247154,6512.024115090928,7.994180214011475,BS41,298.82585443292083,True,1.8041937178943825,0.3608387435788765,1,1200
180,13,3168.080030798313,1632.5276115839808,9.709457256877796,BS53,78.792533230073,True,3.0772060033751734,0.6154412006750347,8,3000
180,14,2169.094839366576,5794.356568115487,8.869255730952135,BS22,511.7633013611474,True,3.114147003624876,0.6228294007249753,6,2500
180,15,1067.5989686778444,7614.73429481119,0.7133644463525606,BS40,204.15921496138884,True,2.0017355972183446,0.40034711944366896,2,1500
180,16,2582.0964884277473,6025.4919505197795,4.599145146831869,BS54,400.83238736284903,True,2.4322929569848455,0.4864585913969691,3,1800
180,17,3053.2050967727587,6245.007685086278,2.396512294211425,BS54,382.00352231332965,True,2.175145142779662,0.4350290285559324,2,1500
180,18,2886.5019213174746,5225.942717291857,0.0,BS24,231.78921402917118,True,1.5597252803709918,0.31194505607419837,0,1000
180,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,2.5891877648805024,0.5178375529761005,5,2200
180,3,2851.3145723688754,4938.774311665723,14.930316380279706,BS5,216.5526595747885,True,2.8067761734685024,0.5613552346937005,6,2500
180,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,2.094449395992515,0.41888987919850296,3,1800
180,5,2466.6472297892515,7519.962361030652,4.04403222988978,BS47,191.37871313434783,True,1.694632885394041,0.33892657707880824,1,1200
180,6,2324.770422573614,3756.1011202420104,0.00014430250970339715,BS15,215.12823478426733,True,1.6059875599180455,0.32119751198360913,0,1000
180,7,727.8714731858471,6244.91100086041,11.17764933161028,BS55,61.27773869403003,True,2.0312350216966055,0.40624700433932115,3,1800
180,8,2991.6346205620475,1445.838046926984,12.89386168997655,BS53,302.8576107585734,True,3.0878234532031654,0.6175646906406331,7,2800
180,9,1745.1250442533558,5595.889852312034,2.285793898298409,BS22,483.5512554483335,True,2.4508436101689144,0.4901687220337829,3,1800
190,0,1384.0986359805834,2379.461711193408,22.502869988709502,BS16,213.8112771887842,True,2.1986578750452623,0.43973157500905247,3,1800
190,1,747.3874906366082,5357.769826732581,12.175285197257333,BS27,273.5245397769129,True,2.4649598339799415,0.49299196679598833,4,2000
190,10,2153.1866548244443,5037.41977331316,8.940770882409456,BS56,135.25925408136547,True,2.280373866989641,0.45607477339792823,4,2000
190,11,2194.857458327538,4097.581800846225,14.639075306756423,BS15,150.23576331022974,True,3.0952036017462357,0.6190407203492472,8,3000
190,12,799.2327327263353,6502.81202489065,9.40138252682741,BS41,308.1312859517039,True,3.2512462727731446,0.650249254554629,8,3000
190,13,3165.8390374479377,1620.5522388231716,12.182652323925868,BS53,89.69941259233273,True,1.4112335877774755,0.28224671755549513,0,1000
190,14,2163.048256069147,5784.918511004972,11.208843311271629,BS22,512.1219852811918,True,2.6349787668984384,0.5269957533796877,4,2000
190,15,1067.6362250966042,7614.570543980164,0.16783129593776774,BS40,203.9920281175932,True,2.3128177478529195,0.46256354957058393,4,2000
190,16,2578.51217012067,6031.076150496343,6.6350031649461005,BS54,396.67596908934763,True,3.745132344945812,0.7490264689891624,9,3500
190,17,3056.290011008762,6241.480690905042,4.686047419463285,BS18,383.5186664205749,True,2.692158054807636,0.5384316109615271,5,2200
190,18,2885.7535494355075,5227.753149868592,1.9592106993775815,BS24,229.89536842470724,True,3.15145994682764,0.630291989365528,8,3000
190,19,2174.3982030420943,5009.486452069332,0.0,BS56,156.33911300465064,True,3.4853469904548797,0.697069398090976,9,3500
190,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,1.6218276436491565,0.3243655287298313,0,1000
190,3,2855.3494083623923,4955.036434062029,16.753236085254336,BS5,232.12843647382087,True,1.5941204713304793,0.31882409426609587,0,1000
190,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,3.0964545397245202,0.619290907944904,8,3000
190,5,2470.270785844576,7520.709646489967,3.699063023609705,BS47,192.8236294224737,True,2.1742457766006,0.43484915532012,3,1800
190,6,2324.770422573614,3756.1011202420104,0.0,BS15,215.12823478426733,True,1.7750156833813986,0.35500313667627975,1,1200
190,7,722.4717631067674,6248.43220115829,6.677649331610279,BS55,61.20245090081117,True,2.393517991895452,0.47870359837909043,5,2200
190,8,2985.827675965446,1435.0810926447343,12.222556858369284,BS59,309.79424182626923,True,1.8517696681276643,0.37035393362553287,1,1200
190,9,1742.9936248741685,5596.127489333145,2.2368026241869106,BS22,483.3137542068457,True,2.639026004610373,0.5278052009220746,4,2000
200,0,1361.3112331819389,2383.914980396476,23.22014487291388,BS16,237.01345544252436,True,2.7746317459282643,0.5549263491856529,6,2500
200,1,760.0503931592876,5358.871693363274,12.71047880207029,BS27,285.4698756877379,True,2.445911123454417,0.48918222469088346,4,2000
200,10,2152.084445600133,5033.119798904241,4.440770882409456,BS56,139.66434448112662,True,2.131708977858417,0.42634179557168345,3,1800
200,11,2211.7097829588297,4093.9874239143755,17.231229690718465,BS15,141.73131176151924,True,2.7144631062887923,0.5428926212577585,6,2500
200,12,801.5695667376989,6492.127750156002,10.937274076559014,BS55,316.18743686044326,True,2.087738928455581,0.4175477856911163,2,1500
200,13,3163.336539972946,1607.1794458646443,13.604260215326212,BS53,102.22034109827659,True,2.252827857974093,0.45056557159481864,4,2000
200,14,2155.81085168247,5773.625016435582,13.415509736588069,BS22,512.8711961912496,True,1.8482586911180852,0.3696517382236171,0,1000
200,15,1067.6490905227388,7614.513997369106,0.05795568153910401,BS40,203.9342952647702,True,2.1919231102637537,0.43838462205275075,3,1800
200,16,2573.6201122488037,6038.69774743975,9.055785977165213,BS54,391.11349313630336,True,3.756779650184279,0.7513559300368559,9,3500
